Electricity Load [J],Heating Load [J],Cooling Load [J],Environment:Site Direct Solar Radiation Rate per Area [W/m2](Hourly),Environment:Site Wind Speed [m/s](Hourly),Environment:Site Wind Speed [m/s](Hourly)
0.022209162,0.000628857,0.010544124,0,3.833333333,3.833333333
0.025559822,0.000468784,0.010922039,0,3,3
0.028704355,0,0.016303868,0,3,3
0.034976246,0,0.018807558,0,3.583333333,3.583333333
0.039432213,0,0.020505776,0,3.416666667,3.416666667
0.048713269,0,0.020578799,0,3.583333333,3.583333333
0.052256322,0,0.02612734,0,4,4
0.049242205,0,0.030884736,0,3.416666667,3.416666667
0.047010586,0,0.029175153,0,3.583333333,3.583333333
0.043344388,0,0.024514055,0,3.416666667,3.416666667
0.042953139,0,0.021898335,0,3.583333333,3.583333333
0.049169726,0,0.022349057,0,4,4
0.049887016,0,0.027141167,0,4,4
0.046742483,0,0.031451101,0,3.416666667,3.416666667
0.04359795,0,0.031807897,0,2.416666667,2.416666667
0.040453417,0,0.031083337,0,2.583333333,2.583333333
0.037308883,0,0.02560421,0,4.166666667,4.166666667
0.020048301,0,0.019990791,0,3.833333333,3.833333333
0.009038147,0,0.013261687,0,3,3
0.007871828,0,0.036837045,0,2.416666667,2.416666667
0.005536545,0,0,0,2.583333333,2.583333333
0.006920789,0,0,0,2.416666667,2.416666667
0.005355677,0,0,0,2,2
0.010051014,0.006306519,0.009746668,0,2,2
0.022209162,0.000694044,0.011473994,0,1.416666667,1.416666667
0.025559822,0.000675342,0.011628202,0,0.416666667,0.416666667
0.028704355,0,0.015646653,0,0.583333333,0.583333333
0.034628469,0,0.017963694,0,1,1
0.038214994,0,0.019879713,1.01E-05,1,1
0.047539522,0,0.021013943,0.000123088,1,1
0.052256322,0,0.027953497,0.000518602,1,1
0.049111789,0,0.034032377,0.000970035,2.166666667,2.166666667
0.045967255,0,0.034011812,0.001159151,3,3
0.042822722,0,0.03041918,0.001275066,3,3
0.042822722,0,0.027994406,0.001194529,2.416666667,2.416666667
0.04760473,0,0.027399495,0.000643158,2.583333333,2.583333333
0.0497566,0,0.030752399,5.95E-05,1.25,1.25
0.046742483,0,0.034130248,0,0,0
0.04359795,0,0.032568205,0,0,0
0.040453417,0,0.03057888,0,0,0
0.037308883,0,0.024958378,0,0,0
0.020048301,0,0.019349006,0,0,0
0.009038147,0,0.012494195,0,0,0
0.007871828,0,0.037190734,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.005864578,0.003683637,0,0,0
0.022209162,0.001231528,0.009800735,0,0,0
0.025559822,0.002077874,0.011052635,0,0,0
0.028704355,7.14E-06,0.01263739,0,0.583333333,0.583333333
0.034976246,0,0.015462685,0,0.416666667,0.416666667
0.038823604,0,0.017517122,0,0,0
0.047539522,0,0.019054194,0,0,0
0.052256322,0,0.024363928,0.000128468,0,0
0.049111789,0,0.030608022,0.00082722,0,0
0.045967255,0,0.033144961,0.001426196,1.166666667,1.166666667
0.042822722,0,0.030783833,0.001425055,2.583333333,2.583333333
0.042822722,0,0.028300567,0.001215886,2.416666667,2.416666667
0.047669938,0,0.028183834,0.000659787,2.583333333,2.583333333
0.049821808,0,0.03242277,6.13E-05,1.833333333,1.833333333
0.046742483,0,0.035731514,0,0.416666667,0.416666667
0.04359795,0,0.03368396,0,0,0
0.040453417,0,0.032059646,0,0,0
0.037308883,0,0.026182181,0,0,0
0.020048301,0,0.020080339,0,0,0
0.009038147,0,0.013196058,0,0,0
0.007871828,0,0.037441493,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.005903642,0.008685382,0,0,0
0.022209162,0.00079036,0.010486101,0,0,0
0.025559822,0.001476501,0.010889816,0,0,0
0.028704355,0,0.0135755,0,0,0
0.034454581,0,0.016474935,1.47E-05,0,0
0.03812805,0,0.019920403,0.000127653,0,0
0.047539522,0,0.022184014,0.000453226,0.583333333,0.583333333
0.052256322,0,0.030981448,0.001015684,0.416666667,0.416666667
0.049111789,0,0.039679029,0.001353647,1.75,1.75
0.045967255,0,0.040120833,0.001484235,4.166666667,4.166666667
0.042822722,0,0.034864469,0.001428152,4.416666667,4.416666667
0.042822722,0,0.030715403,0.001222896,4.583333333,4.583333333
0.04760473,0,0.03093126,0.00067772,3.833333333,3.833333333
0.0497566,0,0.035707933,6.33E-05,3,3
0.046742483,0,0.040459061,0,1.833333333,1.833333333
0.04359795,0,0.038525093,0,0.416666667,0.416666667
0.040453417,0,0.03564262,0,0,0
0.037308883,0,0.02877339,0,1.166666667,1.166666667
0.020048301,0,0.022147815,0,1.416666667,1.416666667
0.009038147,0,0.014810775,0,0.416666667,0.416666667
0.007871828,0,0.038083376,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0.583333333,0.583333333
0.005355677,0,0,0,0.416666667,0.416666667
0.010051014,0.004799478,0.010517471,0,0,0
0.022209162,0.000129692,0.011916241,0,0,0
0.025559822,0.000202202,0.011748965,0,0,0
0.028704355,0,0.016507356,0,0.583333333,0.583333333
0.03423722,0,0.019332833,2.15E-05,1,1
0.03812805,0,0.022470849,0.00019955,2.166666667,2.166666667
0.047539522,0,0.023880934,0.000615768,3.583333333,3.583333333
0.052256322,0,0.033767789,0.000913789,4.583333333,4.583333333
0.049111789,0,0.043147506,0.001311422,5,5
0.045967255,0,0.043693894,0.0014813,3.833333333,3.833333333
0.042822722,0,0.037530754,0.001430598,4.75,4.75
0.042822722,0,0.032600581,0.001230396,5.416666667,5.416666667
0.047669938,0,0.033201932,0.000691415,5,5
0.0497566,0,0.038783477,6.47E-05,3.833333333,3.833333333
0.046742483,0,0.044677108,0,3,3
0.04359795,0,0.042787818,0,2.416666667,2.416666667
0.040453417,0,0.041034907,0,2.583333333,2.583333333
0.037308883,0,0.032584813,0,3,3
0.020048301,0,0.024855588,0,2.416666667,2.416666667
0.009038147,0,0.016835889,0,2,2
0.008260601,0,0.03871349,0,0.833333333,0.833333333
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.004101489,0.009449853,0,0,0
0.021092652,0.001426053,0.010600473,0,0,0
0.024429383,0.001807301,0.010979441,0,0,0
0.027926809,0,0.016997886,0,0,0
0.034454581,0,0.019516608,2.05E-05,0,0
0.03812805,0,0.022666056,0.000178193,0,0
0.047022809,0,0.024687288,0.000528221,0.583333333,0.583333333
0.051739609,0,0.034647812,0.000819068,0.416666667,0.416666667
0.048595075,0,0.037753155,0.001136164,1.75,1.75
0.045450542,0,0.039545065,0.001464182,3,3
0.042306009,0,0.036716459,0.00143288,1.833333333,1.833333333
0.042306009,0,0.036262264,0.001236428,2.166666667,2.166666667
0.047080772,0,0.03620176,0.000704946,3,3
0.049691392,0,0.034804144,6.62E-05,2.416666667,2.416666667
0.046742483,0,0.042941867,0,1.416666667,1.416666667
0.04359795,0,0.045709856,0,0.416666667,0.416666667
0.040453417,0,0.039089818,0,1.166666667,1.166666667
0.037308883,0,0.036509775,0,0.833333333,0.833333333
0.020048301,0,0.028478581,0,0,0
0.009038147,0,0.020075163,0,0,0
0.008260601,0,0.039307624,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.003961527,0.009531498,0,0,0
0.021006799,0.001358784,0.010623924,0,0,0
0.024429383,0.001770497,0.011003056,0,0,0
0.027926809,0,0.016597552,0,0,0
0.033510392,0,0.019124956,3.75E-05,0,0
0.037611337,0,0.019042469,0.000279272,0,0
0.046506096,0,0.024074804,0.000697773,1.166666667,1.166666667
0.051222896,0,0.030182208,0.001114806,2.583333333,2.583333333
0.048078362,0,0.036637834,0.001432391,3,3
0.044933829,0,0.038537061,0.001494669,3.583333333,3.583333333
0.041789296,0,0.034440208,0.001435,3.416666667,3.416666667
0.041789296,0,0.032154338,0.001242134,3,3
0.045989383,0,0.032783769,0.000717011,2.416666667,2.416666667
0.04738049,0,0.033716589,6.75E-05,2,2
0.044409846,0,0.037484085,0,2.583333333,2.583333333
0.041265313,0,0.037941359,0,3,3
0.038120779,0,0.037061736,0,3,3
0.034976246,0,0.027547494,0,3,3
0.020048301,0,0.020055605,0,3.583333333,3.583333333
0.00905961,0,0.016185173,0,4.583333333,4.583333333
0.007871828,0,0.037548867,0,5,5
0.005536545,0,0,0,4.416666667,4.416666667
0.006920789,0,0,0,3.416666667,3.416666667
0.005355677,0,0,0,3,3
0.010051014,0.004210145,0.007921489,0,4.75,4.75
0.022209162,8.69E-06,0.011788023,0,4.833333333,4.833333333
0.025559822,0,0.012874708,0,3.416666667,3.416666667
0.028704355,0,0.02035475,0,3.583333333,3.583333333
0.034976246,0,0.022664286,0,4.583333333,4.583333333
0.039693046,0,0.024615304,0,3.833333333,3.833333333
0.048974102,0,0.02362103,0,3,3
0.052451946,0,0.031713578,0,3,3
0.049111789,0,0.039288831,0,3,3
0.045967255,0,0.03755975,0,2.416666667,2.416666667
0.042822722,0,0.030516614,0,2.583333333,2.583333333
0.042822722,0,0.026034732,0,3,3
0.047930771,0,0.02757794,0,2.416666667,2.416666667
0.0497566,0,0.034078333,0,2,2
0.046742483,0,0.039967221,0,2.583333333,2.583333333
0.04359795,0,0.039708694,0,1.833333333,1.833333333
0.040453417,0,0.038283956,0,2.75,2.75
0.037308883,0,0.030391372,0,3.416666667,3.416666667
0.020048301,0,0.023330188,0,2.416666667,2.416666667
0.009038147,0,0.015828085,0,2.583333333,2.583333333
0.007871828,0,0.03788986,0,3,3
0.005536545,0,0,0,2.416666667,2.416666667
0.006920789,0,0,0,2.583333333,2.583333333
0.005355677,0,0,0,3,3
0.010051014,0.004065676,0.010548765,0,1.833333333,1.833333333
0.022209162,0,0.01274537,0,2.166666667,2.166666667
0.025559822,0,0.013079871,0,1.25,1.25
0.028704355,0,0.019378607,0,1.166666667,1.166666667
0.034976246,0,0.02147603,0,1.416666667,1.416666667
0.039693046,0,0.023128361,0,1,1
0.049626183,0,0.02266145,0,1,1
0.052517154,0,0.030251107,0,1,1
0.049111789,0,0.037209114,0,1.583333333,1.583333333
0.045967255,0,0.037614988,0,2,2
0.042822722,0,0.030719401,0,2.583333333,2.583333333
0.042822722,0,0.026136477,0,4.166666667,4.166666667
0.047539522,0,0.027614137,0,5,5
0.049495767,0,0.033731427,0,4.416666667,4.416666667
0.046742483,0,0.039296321,0,4,4
0.04359795,0,0.038955956,0,2.833333333,2.833333333
0.040453417,0,0.037536092,0,2.583333333,2.583333333
0.037308883,0,0.029891493,0,3,3
0.020048301,0,0.023046054,0,3,3
0.009038147,0,0.015772644,0,3,3
0.007871828,0,0.037820809,0,3.583333333,3.583333333
0.005536545,0,0,0,3.416666667,3.416666667
0.006920789,0,0,0,3.583333333,3.583333333
0.005355677,0,0,0,4,4
0.010051014,0.005529993,0.006795067,0,4,4
0.022209162,3.25E-05,0.010961902,0,4,4
0.025559822,0,0.011527499,0,3.416666667,3.416666667
0.028704355,0,0.017816575,0,3.583333333,3.583333333
0.034976246,0,0.020286442,0,4,4
0.039258325,0,0.022058835,0,3.416666667,3.416666667
0.047800355,0,0.021975538,7.40E-05,3.583333333,3.583333333
0.052256322,0,0.030325453,0.000411653,4,4
0.049111789,0,0.037896066,0.000586912,4,4
0.045967255,0,0.038205316,0.000922593,5.166666667,5.166666667
0.042822722,0,0.031764707,0.000148032,6,6
0.042822722,0,0.027225834,0.000224494,6,6
0.047669938,0,0.02797442,2.49E-05,5.416666667,5.416666667
0.0497566,0,0.033557485,0,5,5
0.046742483,0,0.039063481,0,3.833333333,3.833333333
0.04359795,0,0.038401785,0,3.583333333,3.583333333
0.040453417,0,0.036706348,0,3.416666667,3.416666667
0.037308883,0,0.029478441,0,2.416666667,2.416666667
0.020048301,0,0.022572461,0,2.583333333,2.583333333
0.009038147,0,0.014982568,0,3,3
0.007871828,0,0.037959542,0,1.25,1.25
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.005132195,0.008978288,0,0,0
0.022209162,0.000299235,0.010519111,0,0,0
0.025559822,0.000878093,0.010933438,0,0,0
0.028704355,0,0.014536827,0,0,0
0.034498053,0,0.017187934,0,0,0
0.03812805,0,0.020240075,9.98E-05,0,0
0.047539522,0,0.022440875,0.000604519,1.75,1.75
0.052256322,0,0.030662448,0.000945743,3,3
0.049111789,0,0.038646098,0.001189475,3,3
0.045967255,0,0.039373519,0.001375982,3,3
0.042822722,0,0.034641605,0.001433043,3.583333333,3.583333333
0.042822722,0,0.03089869,0.001266751,3.416666667,3.416666667
0.047539522,0,0.031357688,0.000766898,2.416666667,2.416666667
0.049495767,0,0.036026308,7.29E-05,0.833333333,0.833333333
0.046742483,0,0.040554565,0,0,0
0.04359795,0,0.038936748,0,0.583333333,0.583333333
0.040453417,0,0.036435558,0,0.416666667,0.416666667
0.037308883,0,0.028701026,0,0,0
0.020048301,0,0.021777018,0,0,0
0.009038147,0,0.01439111,0,0,0
0.007871828,0,0.037911132,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.00523968,0.010524123,0,0,0
0.022209162,0.000397563,0.01168874,0,0,0
0.025559822,0.000838443,0.01169255,0,0,0
0.028704355,0,0.014888762,0,0,0
0.034802358,0,0.017301549,0,0,0
0.038475827,0,0.019600965,3.42E-05,0,0
0.047539522,0,0.021790554,0.000290032,0,0
0.052256322,0,0.031783908,0.000693534,1.166666667,1.166666667
0.049111789,0,0.041287832,0.000358505,3.166666667,3.166666667
0.045967255,0,0.038807751,3.23E-05,3.416666667,3.416666667
0.043670428,0,0.030983294,0,3.583333333,3.583333333
0.044648551,0,0.0262212,0,2.833333333,2.833333333
0.049887016,0,0.027037275,0,2.583333333,2.583333333
0.049887016,0,0.032357514,0,4.166666667,4.166666667
0.046742483,0,0.037844497,0,3.25,3.25
0.04359795,0,0.037363175,0,2.583333333,2.583333333
0.040453417,0,0.036319882,0,4.75,4.75
0.037308883,0,0.029475391,0,4.833333333,4.833333333
0.020048301,0,0.02278325,0,4,4
0.009038147,0,0.015513149,0,4,4
0.008260601,0,0.037505111,0,5.166666667,5.166666667
0.005536545,0,0,0,4.25,4.25
0.006920789,0,0,0,3,3
0.005355677,0,0,0,2.416666667,2.416666667
0.010051014,0.004274567,0.008826794,0,1.416666667,1.416666667
0.021092652,0.00116326,0.010557979,0,1,1
0.024429383,0.001055022,0.01095861,0,2.75,2.75
0.027926809,0,0.01881213,0,2.833333333,2.833333333
0.034976246,0,0.020869759,0,1.416666667,1.416666667
0.039693046,0,0.021755742,0,2.166666667,2.166666667
0.047950214,0,0.021735815,1.96E-05,3.583333333,3.583333333
0.051739609,0,0.029462497,0.000155532,3.416666667,3.416666667
0.048595075,0,0.03103365,0.000313509,3,3
0.045450542,0,0.031174293,3.37E-05,2.416666667,2.416666667
0.042306009,0,0.027101199,0,2,2
0.042306009,0,0.02682154,0,2,2
0.0476604,0,0.027578496,0,2.583333333,2.583333333
0.049691392,0,0.028045758,0,2.416666667,2.416666667
0.046742483,0,0.035134553,0,1.416666667,1.416666667
0.04359795,0,0.038933648,0,1,1
0.040453417,0,0.034262078,0,0.416666667,0.416666667
0.037308883,0,0.032850564,0,0,0
0.020048301,0,0.026285822,0,0,0
0.009038147,0,0.018993714,0,0,0
0.008260601,0,0.038341376,0,0,0
0.005536545,0,0,0,1.75,1.75
0.006920789,0,0,0,3,3
0.005355677,0,0,0,3,3
0.010051014,0.004974808,0.007538148,0,2.416666667,2.416666667
0.021006799,0.001444853,0.010571266,0,2.583333333,2.583333333
0.024429383,0.001188602,0.010951052,0,3,3
0.027926809,0,0.019255493,0,3,3
0.0341987,0,0.021543261,0,3,3
0.0389155,0,0.018544191,0,3,3
0.048331925,0,0.021582247,0,3,3
0.053048724,0,0.025508392,0,2.416666667,2.416666667
0.049701321,0,0.028927485,0,2.583333333,2.583333333
0.046759658,0,0.028290624,0,4.166666667,4.166666667
0.043615125,0,0.024388834,0,3.833333333,3.833333333
0.043615125,0,0.022655781,0,3,3
0.047554379,0,0.023372994,0,2.416666667,2.416666667
0.047554379,0,0.02537845,0,2.583333333,2.583333333
0.044409846,0,0.030145077,0,2.416666667,2.416666667
0.041265313,0,0.03189543,0,2.583333333,2.583333333
0.038120779,0,0.031366043,0,2.416666667,2.416666667
0.034976246,0,0.023692136,0,3.166666667,3.166666667
0.020048301,0,0.017864161,0,3.416666667,3.416666667
0.00905961,0,0.014354684,0,1.25,1.25
0.007871828,0,0.037209009,0,0,0
0.005536545,0,0,0,1.166666667,1.166666667
0.006920789,0,0,0,0.833333333,0.833333333
0.005355677,0,0,0,0,0
0.010051014,0.004404548,0.008886157,0,0,0
0.022209162,5.42E-05,0.011012232,0,0.583333333,0.583333333
0.025559822,0,0.011989585,0,1.583333333,1.583333333
0.028704355,0,0.019318807,0,2.583333333,2.583333333
0.034976246,0,0.021904059,0,1.833333333,1.833333333
0.039693046,0,0.023619684,0,1.583333333,1.583333333
0.049887016,0,0.022806869,0,2,2
0.054212567,0,0.030286386,0,2,2
0.050676785,0,0.036814282,0,2,2
0.046749753,0,0.034755898,0,2.583333333,2.583333333
0.043018347,0,0.028415248,0,3,3
0.044192094,0,0.024629287,0,2.416666667,2.416666667
0.049887016,0,0.02589799,0,0.833333333,0.833333333
0.049887016,0,0.031961949,0,0,0
0.046742483,0,0.038074135,0,0,0
0.04359795,0,0.03830493,0,0,0
0.040453417,0,0.037700324,0,0,0
0.037308883,0,0.030656772,0,0,0
0.020048301,0,0.023746985,0,0,0
0.009038147,0,0.016005877,0,0,0
0.007871828,0,0.037981627,0,0.583333333,0.583333333
0.005536545,0,0,0,0.416666667,0.416666667
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0,0
0.010051014,0.003821684,0.010620034,0,0,0
0.022209162,0,0.012601988,0,0,0
0.025559822,0,0.012635846,0,0.583333333,0.583333333
0.028704355,0,0.018773721,0,0.416666667,0.416666667
0.034889302,0,0.021127991,0,0.583333333,0.583333333
0.039040964,0,0.022505463,0,2.166666667,2.166666667
0.04832202,0,0.021929038,0,3,3
0.052908403,0,0.029073748,0,2.416666667,2.416666667
0.049111789,0,0.035564628,0,2,2
0.045967255,0,0.034860196,0,1.416666667,1.416666667
0.042822722,0,0.030339627,0,1.583333333,1.583333333
0.042822722,0,0.027014387,0,2.583333333,2.583333333
0.047539522,0,0.028435903,0,3.583333333,3.583333333
0.049234934,0,0.035336767,0,2.833333333,2.833333333
0.046742483,0,0.040959411,0,2.583333333,2.583333333
0.04359795,0,0.040075005,0,2.416666667,2.416666667
0.040453417,0,0.039076366,0,2.583333333,2.583333333
0.037308883,0,0.031654978,0,1.25,1.25
0.020048301,0,0.024452126,0,0,0
0.009038147,0,0.016774866,0,0,0
0.007871828,0,0.03834886,0,0,0
0.005536545,0,0,0,0,0
0.006920789,0,0,0,0.583333333,0.583333333
0.005355677,0,0,0,0.416666667,0.416666667
0.010051014,0.002128902,0.009207421,0,0,0
0.022209162,0.000468226,0.012247366,0,1.166666667,1.166666667
0.025559822,0,0.012728087,0,2.583333333,2.583333333
0.028704355,0,0.020192615,0,4.75,4.75
0.034324164,0,0.022631912,9.46E-06,7.166666667,7.166666667
0.03812805,0,0.025106236,0.000136783,8,8
0.047539522,0,0.025127256,0.000575174,8.583333333,8.583333333
0.052256322,0,0.035492536,0.000890802,8.416666667,8.416666667
0.049111789,0,0.044915142,0.001130131,8.583333333,8.583333333
0.045967255,0,0.043641557,0.00135006,9,9
0.042822722,0,0.037918213,0.001441521,9,9
0.042822722,0,0.033031205,0.001296423,6.666666667,6.666666667
0.047539522,0,0.033864406,0.000825915,5.583333333,5.583333333
0.049365351,0,0.039068032,7.92E-05,4.833333333,4.833333333
0.046742483,0,0.044957207,0,5.75,5.75
0.04359795,0,0.043516223,0,5.833333333,5.833333333
0.040453417,0,0.041186441,0,5.583333333,5.583333333
0.037308883,0,0.032435842,0,4.25,4.25
0.020048301,0,0.024438542,0,4.166666667,4.166666667
0.009038147,0,0.016382778,0,4.416666667,4.416666667
0.007871828,0,0.036599972,0,3.416666667,3.416666667
0.005536545,0,0,0,3,3
0.006920789,0,0,0,3.583333333,3.583333333
0.005355677,0,0,0,4.583333333,4.583333333
0.010051014,0.00433158,0.006100042,0,2.083333333,2.083333333
0.022209162,0.000114876,0.010803184,0,0,0
0.025559822,6.78E-06,0.011175139,0,0,0
0.028704355,0,0.016108617,0,0,0
0.033976388,0,0.019020639,7.14E-05,0.583333333,0.583333333
0.03812805,0,0.022609275,0.000437086,2.166666667,2.166666667
0.047539522,0,0.024180793,0.000710815,2.416666667,2.416666667
0.052256322,0,0.033362529,0.000893736,1.416666667,1.416666667
0.049111789,0,0.040920124,0.000968731,1.583333333,1.583333333
0.045967255,0,0.040696639,0.001456194,2,2
0.042822722,0,0.035192619,0.001456357,2,2
0.042822722,0,0.031318164,0.00130164,2,2
0.047539522,0,0.031589584,0.000836512,0.833333333,0.833333333
0.049365351,0,0.035737307,8.04E-05,0.583333333,0.583333333
0.046742483,0,0.04021712,0,1.583333333,1.583333333
0.04359795,0,0.037915697,0,2,2
0.040453417,0,0.035962288,0,2.583333333,2.583333333
0.037308883,0,0.028818468,0,1.833333333,1.833333333
0.020048301,0,0.021782559,0,1.583333333,1.583333333
0.009038147,0,0.014421148,0,2,2
0.007871828,0,0.037581551,0,2.583333333,2.583333333
0.005536545,0,0,0,3,3
0.006920789,0,0,0,3.583333333,3.583333333
0.005355677,0,0,0,4,4
0.010051014,0.005877224,0.009653323,0,4,4
0.022209162,0.000221231,0.011618864,0,4,4
0.025559822,0.000160884,0.011601714,0,5.75,5.75
0.028704355,0,0.017163777,0,7,7
0.034193748,0,0.0197181,0,7.583333333,7.583333333
0.038606243,0,0.021648678,0,6.833333333,6.833333333
0.047539522,0,0.021439754,0,6,6
0.052256322,0,0.028325677,0,6,6
0.04976387,0,0.034613708,0,6,6
0.04688017,0,0.032929813,0,5.416666667,5.416666667
0.044518135,0,0.026842634,0,6.166666667,6.166666667
0.045170216,0,0.023101245,0,7,7
0.049887016,0,0.023728978,0,7,7
0.049887016,0,0.029183143,0,7,7
0.046742483,0,0.03476651,0,7.583333333,7.583333333
0.04359795,0,0.035054308,0,7.416666667,7.416666667
0.040453417,0,0.034632193,0,7,7
0.037308883,0,0.028434249,0,6.416666667,6.416666667
0.020048301,0,0.022213823,0,4.833333333,4.833333333
0.009038147,0,0.015202567,0,4,4
0.008260601,0,0.03756173,0,2.833333333,2.833333333
0.005536545,0,0,0,0.833333333,0.833333333
0.006920789,0,0,0,0,0
0.005355677,0,0,0,0.583333333,0.583333333
0.010051014,0.004375646,0.008565606,0,2.166666667,2.166666667
0.021092652,0.001283467,0.010607343,0,2.416666667,2.416666667
0.024429383,0.000800539,0.010994065,0,2.583333333,2.583333333
0.027926809,0,0.019937152,0,4.166666667,4.166666667
0.034976246,0,0.022060304,0,5,5
0.039693046,0,0.022623814,0,5.583333333,5.583333333
0.04910947,0,0.021997945,0,6,6
